Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
VRTX, Vertex Pharmaceuticals Incorporated, 64.88B,82, Healthcare, Biotechnology, C, A, B+, B+,23.77,1.95,15.59,10.27,43.43,28.3,28.8,86.8,22.3,16,118.1,32.52,27.55,62.4,-62.4,-1.29,10.35,45.26,10.6,28.88,8.6,3.7,17.9,0,-0.57,97.2,0.1,-75.63,267.9,242.1,10.65675341,54.8,1.2,-4.62,45.59,3.6, Apr 30 AMC
VTR, Ventas Inc., 8.58B,50, Financial, REIT - Healthcare Facilities, C+, B, C+, F,21.91,0,2.21,0.8,69.5,11.2,20.5,53.2,4,1.8,16.3,16.67,-0.5,7.9,-66.6,-57.19,-59.19,-68.44,-60.15,-63.37,-22.1,-51.4,-63.2,13.78,-0.37,91.3,0.4,-4.62,46.9,23,103.9130435,32.3,2.39,-70.13,68.75,0, Feb 20 BMO
VZ, Verizon Communications Inc., 232.07B,78, Technology, Telecom Services - Domestic, B, B+, B, C,10.75,3.29,1.76,3.72,29.79,14.6,20.2,58.5,33.1,6.7,23.8,4.37,3.6,1.4,162.8,-4.94,-9.5,-6.21,-10.02,-6.15,2.4,-2.9,-6.1,4.3,0.71,68.7,0.03,0.46,61.6,55.2,11.5942029,51,0.96,-12.09,12,0.8, Apr 24 BMO
WAB, Wabtec Corporation, 8.92B,59, Services, Railroads, A-, C+, B, F,8.53,2.37,1.09,0.85,11.92,4,8.1,27.8,3.3,1.7,-36.5,10.37,10.95,111.9,75.7,-32.97,-45.84,-33.66,-43.65,-41.53,-10.3,-31.9,-37.9,1,-1.93,0,0.7,-0.05,82.2,43.8,87.67123288,34.7,5.29,-46.1,25.63,1.3, Feb 18 BMO
WAT, Waters Corporation, 11.94B,67, Healthcare, Medical Instruments & Supplies, C+, A, B, D-,18.43,2.74,4.96,0,24.91,24.6,29.4,58,166.4,21.2,12.7,8.17,7.77,0.2,30.6,-10.75,-20.86,-16.2,-20.38,-25.75,-1.2,-11.5,-16.4,0,-2.13,0,0.4,-28.55,202,186,8.602150538,44.9,7.01,-29.42,16.55,2.2, May 05 BMO
WBA, Walgreens Boots Alliance Inc., 37.07B,51, Services, Drug Stores, B+, C+, C-, F,6.68,3.51,0.27,1.52,12.58,2.7,3.4,21.6,15.4,5,-12.4,3.18,2.83,1.6,-19.8,-17.19,-31.75,-23.68,-31.61,-26.48,-11.2,-16.8,-24.4,4.5,-3.63,61.1,0.2,-11.3,55.3,40.3,37.22084367,40.3,2.79,-36.87,3.34,0.7, Apr 02 BMO
WDC, Western Digital Corporation, 12.03B,40, Technology, Data Storage Devices, B-, D+, C, F,5.2,0,0.77,1.22,0,-7.7,-5.5,18,-12.2,-4.5,-130.6,131.46,-13.8,0,47.4,-35.07,-41.48,-32.42,-39.5,-26.17,-4.7,-30.8,-31.7,5.21,-1.5,86.3,0.4,-5.23,72.3,38.4,88.28125,39.5,2.64,-46.93,39.45,1.9, Apr 30 AMC
WEC, WEC Energy Group Inc., 27.76B,66, Utilities, Electric Utilities, C+, B, B-, C-,22.06,3.94,3.69,2.74,0,15.1,20.4,64.6,11.3,3.3,7.1,6.83,6.23,-6.2,19.1,-15.55,-2.93,-6.68,-4.58,12.96,-6.3,-11.6,-7.4,2.8,0.12,78.7,0.1,-32.13,92.7,88,5.340909091,44.9,2.43,-22.17,25.35,0.7, Apr 30 BMO
WELL, Welltower Inc., 16.15B,57, Financial, REIT - Healthcare Facilities, C+, B, B+, F,23.24,2.49,3.15,1.01,119.39,24.1,21.4,48.1,8.1,3.8,31.4,5.03,13,1.7,230.4,-51.3,-51.6,-56.79,-52.57,-49.79,-22.2,-46.4,-54.4,8.97,1.25,92.7,0.1,0,67.4,38.7,74.16020672,30,3.53,-60.01,53.52,0, Feb 12 AMC
WFC, Wells Fargo & Company, 113.59B,57, Financial, Money Center Banks, B+, B+, C-, F,6.68,0.63,1.72,0.69,0,27.1,67.4,0,10.4,0.9,-6,12.45,10.68,-7.8,-50.5,-34.25,-49.36,-43.84,-49.41,-44.29,-11.2,-33.5,-44.3,7.49,0,78.3,78.23,0.01,44.1,27.2,62.13235294,35.1,1.32,-52.09,4.48,0, Apr 14 BMO
WHR, Whirlpool Corporation, 5.18B,59, Consumer Goods, Appliances, B+, B-, B, F,4.93,20.94,0.25,1.62,13.17,5.8,7.7,17.3,40.2,6.2,765.2,9.55,0.2,-4.9,129.3,-38.13,-45.01,-46.62,-44.67,-38.52,-10.6,-33.3,-41.5,5.88,3.29,0,0.2,-11.19,127.1,81.6,55.75980392,37,11.56,-49.5,29.12,0.9, Apr 22 AMC
WLTW, Willis Towers Watson Public Limited Company, 20.59B,68, Financial, Insurance Brokers, B+, B-, A-, D-,12.12,2.31,2.28,2.01,40.7,11.5,14.7,0,10.4,2.9,52.5,9.08,8.55,13.4,46.1,-23.31,-22.45,-14.01,-21.56,-10.92,-7.1,-18.5,-19,1.7,-0.45,94.2,0.6,-5.43,196.3,158.4,23.92676768,38.5,0.8,-28.91,9.59,1.1, May 07 BMO
WM, Waste Management Inc., 39.68B,58, Industrial Goods, Waste Management, B-, B+, C, D-,18.4,3.24,2.57,5.47,33.62,10.8,16.6,47.3,25,6.4,-11.7,8.64,7.19,0.1,-15.4,-24.23,-20.21,-20.59,-20.02,-12.38,-10.7,-21.1,-22.3,2.2,0.22,80.2,0.1,-33.72,127.1,91.1,39.51701427,36.8,1.3,-29.79,4.31,2, May 06 BMO
WMB, The Williams Companies Inc., 17.87B,62, Basic Materials, Oil & Gas Pipelines, B+, B, B+, F,12.97,2.92,2.18,1.31,9.87,10.3,21.2,74.8,6.1,1.8,543.1,6.53,6.94,-4.4,124.1,-25.95,-38.78,-38.47,-39.38,-50.26,0.2,-23.9,-39.6,11.13,-1.82,91.4,0.2,3.33,31.9,14.3,123.0769231,44.3,1.89,-53.81,62.31,0.4, Feb 19 AMC
WMT, Walmart Inc., 336.79B,75, Services, Discount Variety Stores, B-, C+, B, B,21.84,4,0.64,4.5,39.61,2.8,3.9,24.7,20.9,6.3,114.9,6.41,5.71,2.1,0.6,1.61,-0.24,2.18,-0.16,22.08,4.4,3.7,3.2,1.8,0.24,31.1,0.3,-4.7,129.8,118.6,9.443507589,55.7,1.19,-6.71,23.44,0.8, Feb 18 BMO
WRK, WestRock Company, 7.05B,56, Consumer Goods, Packaging & Containers, B+, C+, B-, F,8.04,0,0.38,0.58,12.94,4.7,8,20.5,7.3,2.8,26,3.45,-1.99,2.2,-3.4,-20.24,-38.34,-21.04,-37.57,-32.72,-2.5,-23.9,-30.1,6.94,0.5,84.6,1.2,-7.83,42.9,26.7,60.6741573,40.8,1.74,-42.15,19.44,1.4, Apr 30 BMO
WU, The Western Union Company, 7.76B,61, Financial, Credit Services, B+, B, C+, F,8.2,1.51,1.47,0,14.75,20,27.6,41.7,0,11.7,27.6,11.02,4.83,-6.7,-35.5,-25.31,-31.84,-21.61,-33.35,-6.4,-11.8,-25,-25.4,4.4,1.98,0,0.7,-2.52,19.3,17.8,8.426966292,34.9,12.69,-37.7,1.9,0, Feb 11 AMC
WY, Weyerhaeuser Company, 12.55B,46, Industrial Goods, Lumber Wood Production, C+, C, B-, F,20,0,1.91,1.45,0,-1.2,6.7,17.4,-0.9,-0.5,-110.3,22.98,5,-5.4,84.9,-44.13,-46.1,-40.74,-47.55,-40.63,-17.1,-38.2,-43.1,8.59,0.72,79.8,0.2,-0.8,31.5,15.8,99.36708861,35.3,1.31,-51.42,17.1,1.6, May 01 BMO
WYNN, Wynn Resorts Limited, 6.40B,50, Services, Resorts & Casinos, B, C+, C, F,8.77,2.34,0.97,3.22,0,1.9,13.1,38.5,6.3,0.9,-32.2,227.55,19.66,-2,-199.9,-50.15,-63.32,-52.63,-62.07,-61.73,-25.4,-51.7,-58.6,7.59,4.09,78.7,0.6,-9.75,132,52.6,150.9505703,31.6,5.5,-68.39,35.32,1.4, May 07 AMC
XEC, Cimarex Energy Co., 1.78B,50, Basic Materials, Independent Oil & Gas, B+, C, C+, F,5.13,0,0.75,0.52,1.5,-5.6,-5.1,76.4,-3.5,-1.8,-116,177.5,11.17,5.3,-179.8,-46.47,-68.65,-64.17,-68.81,-75.08,4.8,-44.5,-61.2,5.38,-2.95,97.5,1.2,1.41,39.5,16.3,142.3312883,40.7,7.4,-76.69,39.01,0.8, Feb 19 AMC
XEL, Xcel Energy Inc., 31.72B,68, Utilities, Electric Utilities, C+, B, B-, C+,20.41,3.76,2.75,2.4,0,11.9,18.2,91.7,10.7,2.8,6.9,6.36,6.1,-2.8,33.3,-12.69,-3.14,-4.61,-4.84,9.12,-4.5,-11.4,-8.4,2.8,-0.09,78.9,0.3,-10.33,58.6,60.4,-2.98013245,45,3.12,-19.79,24.22,0.7, Apr 30 BMO
XLNX, Xilinx Inc., 21.02B,63, Technology, Semiconductor - Integrated Circuits, C+, A, C+, D,24.06,3.34,6.5,7.51,33.03,27.1,26.7,66.3,32.4,17.4,31,4.21,7.07,-9.6,-31.4,-5.13,-22.13,-14.39,-19.04,-38.44,4.5,-4.8,-18.8,1.8,-3.73,84.9,0.1,-2.17,96.8,79.1,22.37673831,50.9,2.75,-44.15,16.84,6.1, Apr 22 AMC
XOM, Exxon Mobil Corporation, 179.63B,47, Basic Materials, Major Integrated Oil & Gas, B-, C+, C-, F,18,2.24,0.7,0.9,0,5.6,4.5,29.3,7.5,4,-33.8,100.36,5.65,-7.7,-17.3,-22.93,-43.02,-39.84,-42.1,-50.06,3.8,-22.5,-40.4,8.61,0.48,57.3,0.2,-0.17,50.3,40.4,24.5049505,44.1,1.06,-53.04,30.22,0.8, May 01 BMO
XRAY, DENTSPLY SIRONA Inc., 8.62B,65, Healthcare, Medical Instruments & Supplies, B+, B-, A-, F,12.61,2.56,2.14,1.63,20.09,6.5,9,53.7,5.1,3.1,125.9,13.48,12.48,4.9,5583.3,-21.68,-34.18,-27.58,-33.79,-25.58,-6.1,-26.6,-33.7,1,-0.03,98.8,0.3,-1.52,56.2,37.4,50.26737968,37,2.77,-41.76,12.27,2, Mar 02 BMO
XRX, Xerox Corporation, 4.38B,66, Technology, Information Technology Services, A-, B+, B+, F,4.98,2.13,0.48,0.71,4.27,14.8,10,40.3,26.2,9,69.7,5.51,3.31,-2.2,234,-45.15,-49.96,-36.21,-49.88,-44.15,-18.6,-43.4,-48.2,5.41,-0.98,90.2,0.2,0,36.3,18.4,97.2826087,32.5,3.88,-57.18,12.59,1.8, Apr 28 BMO
XYL, Xylem Inc., 11.86B,55, Industrial Goods, Diversified Machinery, B, B-, C-, F,18.58,2.53,2.26,3.86,27.03,7.6,9.3,39,13.9,5.3,-28,14.26,11.31,-1.1,-49.4,-25.69,-20.6,-15.02,-19.53,-20.44,-9.8,-21.9,-22.8,1.6,1.24,93.6,0.4,-11.06,80.3,63.4,26.65615142,39.9,2.97,-32.28,10.77,1.6, May 07 BMO
YUM, Yum! Brands Inc., 21.96B,61, Services, Restaurants, B-, B, B+, F,15.6,1.13,3.92,0,36.12,23.1,34.5,50.3,-16.2,26.3,-7.8,20.56,14.12,8.7,52.6,-30.2,-35.35,-41.38,-34.43,-34.3,-11.5,-29.3,-38.9,2.8,-0.81,79.2,0.1,-31.4,95.9,66,45.3030303,35.2,1.45,-47.13,15.2,1, May 07 BMO
ZBH, Zimmer Biomet Holdings Inc., 20.35B,65, Healthcare, Medical Appliances & Equipment, B+, B, A-, F,10.55,2.82,2.55,1.54,17.22,14.2,14.3,71.3,9.5,4.6,400.4,19.89,6.01,2.6,135.3,-32.85,-37.86,-29.74,-38.06,-26.7,-5.4,-28.8,-32.1,1,0.01,91.3,0.1,-6.46,164.7,92.7,77.66990291,38.7,1.01,-42.89,23.72,1.4, May 05 BMO
ZION, Zions Bancorporation National Association, 4.13B,62, Financial, Regional - Pacific Banks, A, B+, C, F,5.95,1.39,1.54,0.62,12.91,28.9,83.3,0,11.2,1.1,2.2,5.68,4.4,-1.4,-10.5,-34.02,-51.58,-39.92,-51.1,-46.18,-11.1,-34.8,-44.1,4.7,-0.18,0,1.1,-1.43,44,25.3,73.91304348,28.4,13.19,-52.97,4.66,0, Apr 21 AMC
ZTS, Zoetis Inc., 58.13B,65, Healthcare, Drugs - Generic, D, A, B+, C-,26.25,3.54,9.29,20.32,56.94,24,28.8,68.4,59.3,13.4,9.6,13.71,10.48,7,9.6,-19.21,-13.5,-5.12,-12.33,13.62,-0.3,-11.5,-8.2,0.6,-0.05,94.8,0.1,-59.18,142.2,116,22.5862069,46.8,1.11,-21.64,27.15,2.6, Feb 13 BMO
