Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
SJM, The J. M. Smucker Company, 12.63B, 63, Consumer Goods, Processed & Packaged Goods, B, B-, C+, D+, 13.38, 17.76, 1.66, 1.53, 22.44, 8.2, 13.5, 38.2, 7.7, 3.7, -9.7, 0.02, 1.13, -2.0, 53.2, -1.29, 7.95, 3.25, 5.89, -4.4, 2.5, 2.4, 1.5, 3.1, 2.23, 83.6, 0.9, -0.65, 108.3, 109.6, -1.1861313868613115, 53.5, 5.31, -14.15, 20.0, 0.8, Feb 26 BMO
SLB, Schlumberger Limited, 21.73B, 33, Basic Materials, Oil & Gas Equipment &amp; Services, B+, F, D, F, 12.75, 0, 0.66, 0.81, 23.17, -30.8, -30.0, 12.8, -33.9, -15.9, -576.9, 0.18, -5.67, 0.6, -37.9, -48.74, -65.45, -56.3, -65.47, -68.16, -11.1, -46.3, -59.0, 14.41, 0.61, 80.3, 0.1, -8.43, 27.8, 12.5, 122.39999999999999, 35.5, 2.13, -71.6, 16.93, 1.2, Apr 17 BMO
SLG, SL Green Realty Corp., 3.19B, 54, Financial, REIT - Retail, B-, B+, B-, F, 24.26, 0, 2.57, 0.6, 0, 20.6, 32.8, 63.0, 4.7, 1.9, 16.2, 9.29, -10.84, -2.8, 129.9, -52.77, -55.06, -49.35, -56.51, -56.43, -28.8, -48.1, -51.1, 8.86, -1.43, 0, 0.46, 0, 87.7, 39.7, 120.90680100755667, 27.0, 6.4, -58.54, 6.56, 0, Apr 22 AMC
SNA, Snap-on Incorporated, 5.80B, 65, Industrial Goods, Small Tools & Accessories, A, B+, C+, F, 8.17, 0.81, 1.43, 1.62, 16.18, 17.0, 23.7, 53.6, 21.0, 12.4, 4.0, 6.58, 10.0, 0.4, -0.5, -32.61, -40.37, -34.04, -40.51, -36.65, -14.2, -28.8, -35.0, 4.2, 1.28, 0, 1.3, -6.64, 150.5, 104.2, 44.43378119001919, 35.3, 12.55, -42.08, 11.09, 2.5, May 07 BMO
SNPS, Synopsys Inc., 19.88B, 58, Technology, Semiconductor Equipment & Materials, B-, B, C, D-, 21.62, 2.78, 5.89, 4.66, 27.21, 14.3, 13.6, 77.7, 12.0, 7.4, -3.1, 14.16, 14.8, 1.7, -33.0, -12.38, -9.95, -3.5, -7.58, 9.56, 3.6, -8.5, -6.5, 0, -0.66, 90.4, 0.3, -49.74, 173.4, 125.9, 37.72835583796664, 49.4, 2.53, -22.9, 22.64, 0.9, Feb 19 AMC
SO, The Southern Company, 55.28B, 61, Utilities, Electric Utilities, B-, B+, B, F, 15.85, 5.54, 2.58, 2.01, 0, 22.1, 36.1, 88.0, 17.5, 4.1, 109.9, 4.23, 2.1, -7.9, 73.5, -22.71, -16.32, -14.31, -17.74, 1.75, -4.3, -16.5, -13.7, 4.7, 1.29, 61.5, 0.1, -70.63, 64.2, 50.1, 28.143712574850298, 44.6, 1.5, -26.3, 24.88, 0.8, Feb 20 BMO
SPG, Simon Property Group Inc., 14.42B, 61, Financial, REIT - Retail, A-, A, C-, F, 6.01, 0.75, 2.51, 5.44, 38.66, 36.5, 48.9, 82.2, 75.2, 6.6, -13.4, 9.7, 8.6, 1.8, -27.9, -64.36, -69.67, -70.5, -70.46, -75.95, -39.1, -60.4, -69.0, 19.09, -0.04, 99.9, 0.5, 29.42, 133.1, 47.0, 183.1914893617021, 26.9, 5.27, -76.39, 1.13, 0, May 05 BMO
SPGI, S&P Global Inc., 60.12B, 66, Services, Business Services, C-, A+, B+, D-, 21.44, 2.92, 8.97, 123.13, 28.61, 31.7, 46.5, 73.2, 510.3, 20.5, 11.2, 11.36, 9.6, 12.9, 8.6, -18.48, -13.14, 2.07, -11.61, 12.99, 3.3, -10.5, -7.0, 1.1, -0.52, 85.8, 0.1, -4.62, 283.3, 234.3, 20.913358941527953, 48.8, 1.73, -22.88, 29.71, 1.5, May 07 BMO
SRE, Sempra Energy, 31.70B, 56, Utilities, Diversified Utilities, B, B+, C+, F, 13.5, 4.28, 2.93, 1.71, 26.84, 19.0, 25.6, 96.8, 12.8, 3.2, 120.0, 10.16, 4.2, 5.0, -55.7, -28.12, -28.74, -26.07, -29.85, -16.49, -5.8, -23.3, -25.4, 3.7, -2.05, 87.7, 0.1, -2.23, 143.6, 103.7, 38.476374156219855, 40.7, 1.79, -34.35, 20.75, 0.4, Feb 27 BMO
STT, State Street Corporation, 18.86B, 59, Financial, Asset Management, B+, B+, C+, F, 7.51, 0, 4.79, 0.88, 4.68, 51.0, 64.8, 0, 9.3, 0.8, -14.7, 11.51, -0.32, -7.9, 41.9, -21.76, -35.09, -5.7, -33.73, -22.95, 2.3, -20.5, -18.8, 3.9, -1.62, 95.6, 0.6, -4.9, 73.4, 50.4, 45.63492063492065, 45.6, 1.81, -38.97, 24.51, 0, Apr 21 BMO
STX, Seagate Technology plc, 12.42B, 64, Technology, Data Storage Devices, A-, B+, C+, F, 9.12, 1.21, 1.25, 6.82, 25.03, 17.0, 12.3, 26.7, 91.0, 19.3, 20.8, 3.23, 6.33, -0.7, -10.3, -7.5, -21.36, -8.94, -20.03, -4.07, 3.9, -7.6, -10.1, 5.3, 0.39, 89.8, 0.2, -58.69, 56.7, 47.8, 18.619246861924697, 48.9, 5.62, -25.85, 21.94, 1.5, May 05 AMC
STZ, Constellation Brands Inc., 24.32B, 59, Consumer Goods, Beverages - Wineries & Distillers, B, B, B, F, 15.17, 9.8, 2.95, 2.15, 24.88, 10.1, 25.2, 49.7, 6.9, 2.9, 79.8, -0.71, 3.34, 1.4, 18.9, -29.44, -30.31, -36.54, -30.85, -26.97, -6.0, -23.8, -30.3, 2.2, 0.81, 85.9, 0.5, -10.44, 193.4, 136.8, 41.37426900584795, 39.8, 3.5, -38.82, 25.83, 1.4, Apr 03 BMO
SWK, Stanley Black & Decker Inc., 16.35B, 61, Industrial Goods, Machine Tools & Accessories, A-, B-, B+, F, 10.08, 1.93, 1.13, 1.87, 24.08, 6.6, 9.4, 33.6, 12.8, 4.5, 19.6, 11.26, 7.79, 2.2, 183.0, -30.51, -43.05, -29.79, -42.26, -32.01, -5.1, -29.3, -34.4, 2.8, 3.59, 89.9, 0.3, -28.82, 161.7, 92.1, 75.57003257328991, 42.2, 3.19, -44.9, 36.7, 1.0, Apr 29 BMO
SWKS, Skyworks Solutions Inc., 15.14B, 65, Technology, Semiconductor - Integrated Circuits, B+, A-, C, F, 11.3, 1.69, 4.59, 3.33, 27.29, 25.0, 27.5, 47.4, 19.9, 16.9, -22.1, 19.61, 10.25, -7.8, -6.5, -19.34, -31.48, 10.53, -31.03, -2.33, -1.3, -18.7, -11.1, 2.1, -2.43, 83.7, 0.2, -47.23, 119.9, 82.4, 45.509708737864074, 44.7, 3.11, -35.11, 25.77, 7.0, Apr 23 AMC
SWN, Southwestern Energy Company, 917.04M, 59, Basic Materials, Independent Oil & Gas, B-, B+, C, F, 5.96, 0, 0.3, 0.28, 0, 29.3, 9.2, 56.6, 28.7, 13.5, 77.7, 64.74, 0, -36.6, -62.3, 32.81, -26.41, -10.05, -29.75, -62.14, -1.8, 3.7, -16.5, 0, 4.07, 0, 0.4, 0, 1.8, 1.6, 12.499999999999996, 49.7, 23.58, -65.31, 60.38, 0.8, Feb 27 AMC
SYF, Synchrony Financial, 9.77B, 68, Financial, Credit Services, A+, B+, B, F, 3.18, 0.29, 0.51, 0.63, 1.16, 19.6, 66.1, 0, 25.4, 3.5, 48.9, 14.29, 8.85, -6.0, 5.6, -52.52, -60.48, -55.52, -60.26, -55.77, -25.4, -47.4, -56.7, 5.87, -4.98, 98.6, 0.3, -15.03, 33.1, 14.5, 128.27586206896552, 32.9, 2.81, -62.52, 17.78, 0, Apr 21 BMO
SYK, Stryker Corporation, 57.51B, 54, Healthcare, Medical Appliances & Equipment, C+, B, B, F, 15.41, 3.57, 3.86, 4.37, 75.28, 14.0, 18.2, 65.8, 17.1, 7.6, 4.6, 11.17, 7.64, 8.8, 42.4, -24.61, -28.92, -28.46, -28.75, -23.23, -5.2, -21.5, -27.2, 1.5, -0.55, 75.8, 0.1, -9.91, 226.5, 144.6, 56.639004149377605, 42.6, 1.6, -33.9, 20.11, 2.6, Apr 28 AMC
SYY, Sysco Corporation, 22.26B, 58, Services, Food Wholesale, B+, B-, B, F, 10.65, 1.59, 0.37, 8.32, 37.68, 3.0, 4.1, 19.0, 73.7, 9.7, 25.5, 7.13, 7.4, 1.8, 39.7, -41.56, -51.23, -47.49, -51.73, -37.88, -12.0, -36.3, -44.4, 4.3, 0.55, 82.9, 0.1, -36.25, 69.8, 41.8, 66.98564593301435, 38.8, 2.21, -51.98, 58.81, 1.2, May 04 BMO
T, AT&T Inc., 211.55B, 49, Technology, Telecom Services - Domestic, B+, B-, D+, F, 7.61, 2.92, 1.17, 1.14, 14.75, 7.7, 15.4, 53.6, 7.5, 2.5, -30.9, 5.71, 5.2, -2.4, -42.3, -24.67, -25.99, -22.44, -26.41, -9.76, -9.3, -18.7, -20.7, 7.23, 1.0, 57.8, 0.08, 1.73, 38.5, 28.0, 37.5, 39.8, 1.68, -27.56, 10.28, 0.8, Apr 22 BMO
TAP, Molson Coors Beverage Company, 8.82B, 52, Consumer Goods, Beverages - Brewers, B+, C+, C, F, 10.31, 0, 0.83, 0.65, 10.03, 2.3, 7.2, 39.7, 1.8, 0.8, -78.4, 3.97, -5.17, 2.8, 115.1, -23.78, -25.29, -29.48, -25.79, -33.16, -1.4, -18.7, -24.4, 5.7, 1.32, 90.6, 0.6, -5.44, 51.6, 37.8, 36.50793650793652, 43.6, 7.97, -37.81, 17.61, 0.6, Feb 12 BMO
TDG, TransDigm Group Incorporated, 16.92B, 39, Industrial Goods, Aerospace/Defense Products & Services, C, C, C+, F, 13.83, 3.81, 2.97, 0, 0, 0, 0, 55.0, 0, 0, -5.2, 11.74, 6.97, 47.5, -72.6, -50.74, -49.87, -39.81, -49.2, -31.56, -23.7, -45.7, -43.8, 0, 0.05, 50.7, 0.6, 231.45, 453.5, 272.5, 66.42201834862385, 33.9, 5.22, -57.76, 42.19, 2.0, May 05 BMO
TEL, TE Connectivity Ltd., 21.41B, 56, Technology, Diversified Electronics, A, B, C-, F, 10.92, 1.21, 1.61, 1.87, 17.71, 12.0, 14.8, 32.5, 15.3, 8.1, -35.9, 15.13, 10.4, -5.3, -93.9, -31.25, -38.88, -33.73, -38.45, -31.18, -9.6, -27.7, -34.5, 3.1, -0.77, 94.2, 0.2, -13.51, 84.9, 59.1, 43.654822335025386, 37.1, 1.62, -41.59, 21.33, 1.6, Apr 29 BMO
TFX, Teleflex Incorporated, 14.05B, 64, Healthcare, Medical Instruments & Supplies, B-, B, A-, F, 20.08, 1.98, 5.41, 4.59, 51.29, 17.8, 16.1, 57.5, 16.7, 7.3, 133.7, 16.51, 15.2, 6.1, 22.3, -15.96, -21.98, -9.22, -21.55, -2.33, 1.4, -12.9, -14.7, 0.4, 0.99, 93.7, 0.2, -40.92, 410.8, 279.8, 46.81915654038599, 48.1, 1.37, -25.92, 33.46, 2.3, Feb 20 BMO
TGT, Target Corporation, 47.93B, 64, Services, Discount Variety Stores, A-, B-, B, F, 12.95, 1.68, 0.61, 4.04, 17.37, 4.2, 6.0, 29.8, 28.3, 7.8, 16.8, 9.48, 8.84, 1.8, 6.5, -12.48, -25.15, -10.27, -26.4, 18.98, -4.9, -12.5, -11.6, 2.8, -2.03, 84.8, 0.2, -1.17, 125.2, 95.2, 31.512605042016805, 43.0, 2.2, -27.55, 34.74, 0.9, Mar 03 BMO
TIF, Tiffany & Co., 15.93B, 65, Services, Jewelry Stores, C, B, C+, C, 27.33, 3.96, 3.6, 4.74, 215.33, 12.2, 16.6, 62.4, 16.9, 8.5, -3.7, 11.51, 7.37, 2.8, 3.6, -2.93, -3.05, 46.47, -2.9, 21.39, 2.7, -0.9, 15.5, 1.7, -10.22, 89.6, 0.4, -58.31, 133.9, 129.3, 3.55761794276875, 53.0, 12.55, -3.46, 65.1, 4.0, Mar 20 BMO
TJX, The TJX Companies Inc., 53.99B, 60, Services, Department Stores, B-, B, B+, F, 14.9, 2.03, 1.29, 9.54, 41.58, 7.3, 10.4, 33.7, 58.3, 14.6, 24.6, 18.71, 8.07, 6.4, 11.6, -29.68, -29.03, -19.19, -28.28, -17.64, -7.8, -21.9, -22.9, 2.1, 0.1, 93.4, 0.2, -7.57, 64.8, 44.6, 45.29147982062779, 40.2, 1.26, -32.58, 33.83, 1.2, Feb 26 BMO
TMO, Thermo Fisher Scientific Inc., 118.42B, 68, Healthcare, Medical Laboratories & Research, B, B, B+, D-, 19.21, 2.52, 4.64, 3.88, 31.58, 14.5, 18.0, 44.4, 12.8, 6.5, 22.1, 11.37, 12.4, 4.9, 12.4, -11.97, -11.89, 2.87, -11.49, 3.9, 0, -7.3, -4.4, 0.3, -0.33, 92.4, 0.1, -26.12, 345.1, 275.2, 25.399709302325597, 48.6, 1.14, -15.98, 14.92, 1.9, Apr 30 BMO
TMUS, T-Mobile US Inc., 74.91B, 75, Technology, Wireless Communications, B, B-, B+, C-, 15.55, 1.2, 1.66, 2.51, 173.0, 7.7, 12.7, 58.8, 12.6, 4.1, 19.4, 20.51, 17.5, 3.8, 16.4, -10.02, 7.41, 10.47, 7.64, 22.33, 3.8, -1.7, 5.1, 0, -3.63, 34.8, 0.4, 0, 100.0, 85.1, 17.50881316098708, 52.5, 5.44, -16.71, 32.93, 0.7, May 07 AMC
TPR, Tapestry Inc., 3.31B, 58, Consumer Goods, Textile - Apparel Footwear & Accessories, B+, B, B-, F, 4.56, 0, 0.55, 0.91, 39.15, 9.7, 11.5, 67.2, 17.4, 7.6, 7.4, 23.43, -1.26, 0.8, 8.8, -54.75, -59.12, -55.5, -59.18, -67.51, -26.2, -49.9, -56.7, 12.26, -2.1, 91.5, 0.1, -9.61, 26.4, 11.0, 140.0, 32.2, 3.28, -69.47, 4.81, 2.0, May 07 BMO
TRIP, TripAdvisor Inc., 2.44B, 59, Technology, Internet Information Providers, B+, B-, B, F, 9.73, 121.06, 1.56, 1.95, 7.15, 8.1, 12.0, 94.0, 8.6, 5.4, 11.0, 29.59, 0.15, -3.2, 166.8, -31.81, -46.23, -51.21, -46.45, -65.82, -8.8, -31.6, -48.6, 0, -7.87, 91.0, 0.7, 2.61, 28.6, 16.6, 72.28915662650601, 36.5, 13.24, -67.68, 18.54, 1.2, Feb 12 AMC
TROW, T. Rowe Price Group Inc., 23.34B, 70, Financial, Asset Management, B+, A, B, F, 11.82, 1.33, 4.15, 3.2, 39.95, 37.0, 42.5, 0, 30.9, 23.0, 17.9, 3.61, 8.41, 12.5, 58.3, -24.56, -22.39, -10.92, -20.27, -5.96, -4.0, -19.2, -16.7, 3.7, -0.22, 72.1, 0.9, -4.29, 115.0, 93.8, 22.60127931769723, 43.2, 3.29, -30.52, 17.73, 0, Apr 29 BMO
TRV, The Travelers Companies Inc., 24.95B, 60, Financial, Property & Casualty Insurance, A-, C+, B, F, 8.71, 1.62, 0.79, 0.96, 5.72, 8.2, 11.0, 0, 10.3, 2.4, 6.9, 10.0, 6.03, 3.5, 44.3, -26.11, -29.32, -31.74, -29.03, -28.85, -3.7, -19.2, -29.0, 3.3, -1.49, 83.1, 0.3, -2.52, 134.2, 95.2, 40.96638655462183, 43.4, 1.59, -37.33, 26.24, 0, Apr 21 BMO
TSCO, Tractor Supply Company, 9.81B, 66, Services, Specialty Retail Other, B+, B, B, F, 15.2, 1.73, 1.17, 6.36, 22.73, 6.7, 8.9, 34.4, 36.9, 10.5, 8.0, 11.16, 10.43, 2.7, 8.8, -12.66, -9.62, -7.09, -9.94, -14.2, 4.7, -5.6, -12.8, 1.6, 0.15, 89.9, 0.2, -5.08, 98.8, 84.0, 17.619047619047613, 51.7, 2.84, -26.35, 31.71, 1.4, Apr 30 BMO
TSN, Tyson Foods Inc., 20.66B, 58, Consumer Goods, Meat Products, A, C+, B-, F, 7.63, 0.97, 0.48, 1.36, 28.18, 4.7, 6.7, 11.9, 14.5, 6.1, 0.7, 14.51, 9.98, 6.1, 1.4, -23.07, -39.81, -34.26, -40.52, -21.44, -4.6, -22.9, -33.7, 3.1, -0.95, 88.0, 1.3, -1.23, 91.9, 55.3, 66.1844484629295, 39.5, 1.69, -42.54, 27.2, 1.3, May 07 BMO
TTWO, Take-Two Interactive Software Inc., 13.99B, 62, Technology, Multimedia & Graphics Software, B-, B, C, C-, 27.47, 3.3, 4.88, 5.63, 16.75, 11.8, 12.6, 51.0, 15.5, 7.4, 74.0, -7.37, 12.42, -25.5, -8.7, 0.08, -2.11, -0.13, -2.39, 22.06, 5.7, 3.0, -1.3, 0, 0.38, 95.5, 0.1, -8.04, 131.9, 116.3, 13.41358555460018, 53.9, 2.99, -11.93, 35.85, 1.6, May 07 AMC
TWTR, Twitter Inc., 18.81B, 57, Technology, Internet Information Providers, B, B+, C+, F, 23.81, 0, 5.44, 2.05, 24.66, 42.4, 10.5, 67.1, 18.0, 12.2, 19.6, 18.36, 0, 10.8, -54.2, -36.06, -28.73, -42.02, -28.17, -33.04, -15.1, -28.0, -34.8, 0, -0.71, 73.3, 0.3, -12.96, 33.0, 23.3, 41.63090128755365, 35.8, 4.56, -49.8, 15.1, 9.2, Apr 30 BMO
TXN, Texas Instruments Incorporated, 102.14B, 56, Technology, Semiconductor - Broad Line, C, A+, C, F, 18.37, 2.89, 7.1, 10.68, 36.56, 34.7, 39.8, 63.7, 57.2, 28.2, -5.6, 15.47, 6.73, -9.9, -11.7, -14.3, -21.26, -19.57, -20.48, -9.52, -1.1, -12.8, -16.1, 3.5, -1.25, 87.2, 0.2, -31.78, 126.6, 96.8, 30.785123966942145, 46.5, 2.04, -24.82, 9.59, 4.1, Apr 22 AMC
TXT, Textron Inc., 6.11B, 55, Industrial Goods, Aerospace/Defense - Major Diversified, A, C+, C, F, 6.35, 1.48, 0.45, 1.02, 9.3, 6.0, 7.3, 16.3, 15.1, 5.5, -26.6, 17.27, 4.74, 7.6, -9.4, -40.21, -46.13, -47.54, -45.07, -51.46, -12.0, -36.9, -46.0, 0.3, -0.63, 85.3, 0.4, -0.15, 46.1, 24.8, 85.88709677419355, 35.9, 2.25, -57.76, 20.93, 1.9, Apr 22 BMO
UAA, Under Armour Inc., 3.47B, 51, Consumer Goods, Textile - Apparel Clothing, B+, C+, C, F, 29.07, 2.12, 0.66, 1.64, 6.84, 1.7, 4.5, 46.9, 4.4, 2.0, -82.4, 362.07, 18.1, 3.7, -136.1, -43.88, -64.23, -59.53, -63.94, -63.58, -21.4, -47.0, -59.9, 0, 0.02, 98.3, 0.33, 0, 16.0, 8.2, 95.12195121951221, 29.1, 8.13, -71.9, 2.37, 1.9, Feb 11 BMO
UAL, United Airlines Holdings Inc., 6.29B, 70, Services, Major Airlines, A+, B, A-, F, 2.38, 0.21, 0.15, 0.51, 2.64, 7.0, 9.9, 62.0, 28.0, 5.8, 51.3, 413.2, 9.47, 3.8, 51.2, -60.62, -73.9, -72.02, -73.41, -72.19, -34.5, -60.7, -71.2, 0, -1.55, 0, 0.3, -0.25, 60.2, 25.6, 135.15625, 30.5, 7.59, -75.61, 31.57, 0.5, Apr 21 AMC
UDR, UDR Inc., 9.37B, 44, Financial, REIT - Residential, C, B, C, F, 122.88, 0, 8.13, 2.83, 39.79, 15.7, 19.2, 68.5, 5.9, 2.1, -14.5, 32.65, 0, 13.9, -41.3, -35.26, -30.72, -33.67, -31.58, -30.19, -17.2, -28.4, -31.5, 4.5, 2.32, 0, 0.9, -4.7, 48.0, 32.9, 45.89665653495441, 35.3, 2.94, -37.66, 9.42, 0, Feb 11 AMC
UHS, Universal Health Services Inc., 7.94B, 64, Healthcare, Hospitals, A+, B-, B, F, 7.61, 0.9, 0.7, 1.41, 5.82, 7.1, 10.7, 0, 14.9, 7.0, 10.8, 9.33, 10.82, 5.1, 70.5, -32.65, -37.66, -39.34, -38.16, -33.92, -6.5, -26.8, -35.2, 0.9, -0.91, 98.8, 2.0, -2.29, 141.7, 87.9, 61.205915813424326, 42.8, 2.71, -43.78, 36.06, 1.2, Feb 26 AMC
ULTA, Ulta Beauty Inc., 9.98B, 63, Services, Specialty Retail Other, A-, B+, B, F, 11.89, 1.78, 1.35, 5.03, 14.54, 9.5, 12.1, 36.2, 37.6, 15.9, 14.3, 12.98, 7.45, 7.9, 2.9, -39.98, -36.61, -38.6, -36.26, -53.97, -13.9, -33.6, -40.2, 0, -2.34, 91.7, 0.3, -1.61, 237.2, 161.5, 46.87306501547987, 37.1, 5.7, -56.25, 30.07, 1.7, Mar 12 AMC
UNH, UnitedHealth Group Incorporated, 240.25B, 70, Healthcare, Health Care Plans, A, B-, B+, D-, 12.73, 1.27, 0.99, 3.96, 19.28, 5.7, 8.1, 0, 25.5, 8.2, 17.5, 14.38, 13.2, 4.3, 18.5, -16.92, -17.8, 10.93, -18.21, -2.2, -2.2, -10.8, -7.0, 1.8, 1.52, 89.8, 0.3, -3.03, 332.0, 237.3, 39.90729034976822, 47.5, 0.89, -21.61, 28.08, 0, Apr 15 BMO
UNM, Unum Group, 2.62B, 64, Financial, Accident & Health Insurance, A+, C+, B+, F, 2.13, 0.46, 0.22, 0.27, 1.92, 9.2, 13.0, 0, 11.5, 1.7, 120.4, 6.79, 5.37, 4.9, 25.3, -43.92, -56.28, -51.93, -55.56, -62.56, -12.8, -42.5, -53.3, 8.8, -2.13, 0, 0.5, 0, 26.8, 13.1, 104.58015267175573, 37.0, 3.53, -65.89, 35.28, 0, May 05 AMC
UNP, Union Pacific Corporation, 100.30B, 64, Services, Railroads, B+, A, C+, F, 14.01, 1.53, 4.62, 5.42, 39.21, 27.3, 39.4, 79.9, 32.9, 9.6, 6.0, 13.91, 11.02, -9.5, -4.8, -12.56, -22.2, -6.72, -21.57, -16.4, 5.2, -11.7, -15.6, 2.7, 0.98, 82.3, 0.1, 1.71, 186.1, 136.4, 36.43695014662755, 49.1, 1.48, -24.96, 34.94, 0.8, Apr 23 BMO
UPS, United Parcel Service Inc., 81.72B, 47, Services, Air Delivery & Freight Services, C, B, C-, F, 11.13, 2.52, 1.1, 24.55, 0, 6.0, 10.5, 78.6, 106.4, 8.2, -7.2, 8.62, 7.22, 3.6, -123.6, -2.9, -20.34, -19.26, -20.52, -18.64, -0.4, -6.8, -16.6, 4.3, 0.28, 71.3, 0, 0, 118.5, 90.3, 31.229235880398676, 47.5, 2.1, -25.75, 13.46, 1.1, Apr 30 BMO
URBN, Urban Outfitters Inc., 1.39B, 64, Services, Apparel Stores, A+, B-, B, F, 6.27, 0.86, 0.35, 0.9, 12.25, 6.4, 8.2, 31.5, 17.9, 8.7, 77.2, 22.12, 9.03, 1.4, -19.7, -38.88, -53.0, -52.43, -52.9, -58.83, -15.9, -40.4, -46.9, 0, -4.64, 79.6, 1.2, 0, 22.5, 13.1, 71.7557251908397, 31.4, 13.85, -61.8, 6.0, 1.6, Mar 03 AMC
URI, United Rentals Inc., 7.84B, 68, Services, Rental & Leasing Services, A+, B+, B, F, 4.58, 0.89, 0.84, 1.88, 2.79, 12.6, 23.0, 39.2, 32.8, 6.2, 14.5, 6.63, 7.1, 6.5, 15.4, -26.12, -42.98, -17.09, -42.34, -20.52, 4.9, -22.7, -27.5, 0, 3.03, 96.8, 0.6, -10.14, 155.4, 95.9, 62.04379562043795, 46.6, 6.9, -43.45, 63.4, 0.8, Apr 29 AMC
USB, U.S. Bancorp, 50.27B, 60, Financial, Regional - Midwest Banks, A-, B+, C, F, 7.53, 1.31, 2.87, 1.11, 20.55, 37.6, 66.0, 0, 14.1, 1.4, 0.4, 5.73, 6.0, -1.3, -17.7, -29.98, -44.81, -38.22, -44.9, -33.89, -6.3, -28.4, -38.6, 5.14, -2.02, 78.2, 0.1, -15.02, 52.8, 31.9, 65.51724137931035, 38.7, 1.11, -46.54, 14.27, 0, Apr 15 BMO
UTX, United Technologies Corporation, 80.24B, 55, Industrial Goods, Aerospace/Defense Products & Services, A-, C+, C, F, 9.76, 1.61, 1.04, 1.76, 19.17, 7.2, 11.6, 26.2, 13.6, 4.0, -13.7, 13.68, 8.34, 8.4, -19.8, -38.14, -43.84, -34.08, -42.57, -34.5, -12.9, -33.2, -36.8, 3.4, 0.7, 83.8, 0.1, -22.23, 155.2, 91.3, 69.98904709748082, 36.2, 1.18, -45.71, 24.62, 1.1, Apr 28 BMO
V, Visa Inc., 353.44B, 65, Financial, Credit Services, C-, A+, B+, F, 22.78, 2.13, 15.02, 11.39, 34.63, 50.7, 65.0, 81.5, 40.7, 16.6, 20.0, 18.61, 14.07, 10.0, 12.4, -18.99, -17.65, -7.32, -16.24, -0.68, -3.2, -15.3, -13.3, 0.7, 0.05, 97.3, 0.1, -6.73, 210.4, 153.1, 37.42651861528414, 44.6, 1.78, -26.51, 17.52, 1.3, Apr 30 AMC
VAR, Varian Medical Systems Inc., 9.49B, 53, Healthcare, Medical Instruments & Supplies, B-, B, C+, F, 16.34, 3.22, 2.86, 4.8, 34.26, 8.4, 11.6, 42.9, 15.6, 7.0, -16.1, 18.49, 9.9, 11.9, -16.1, -25.7, -32.59, -13.6, -31.26, -30.04, -9.4, -23.4, -22.7, 0, -0.33, 93.1, 0.2, -27.54, 153.8, 94.4, 62.92372881355932, 39.5, 2.33, -34.95, 8.93, 1.3, Apr 29 AMC
VFC, V.F. Corporation, 20.78B, 62, Consumer Goods, Textile - Apparel Clothing, B, B+, B+, F, 14.46, 1.21, 1.69, 4.26, 328.24, 10.5, 11.9, 53.6, 29.3, 12.1, 407.2, 8.33, 12.15, 4.9, 7.8, -33.9, -50.99, -43.35, -50.71, -40.32, -15.9, -32.2, -41.7, 3.9, -6.25, 80.9, 0.2, -24.84, 88.1, 48.6, 81.27572016460903, 36.7, 2.05, -51.0, 8.99, 2.1, Apr 23 BMO
VLO, Valero Energy Corporation, 17.17B, 58, Basic Materials, Oil & Gas Refining &amp; Marketing, A+, C, B-, F, 6.1, 0.57, 0.16, 0.77, 4.4, 2.2, 3.5, 4.3, 11.3, 4.6, -19.4, 28.67, 12.41, -3.0, 17.6, -35.31, -56.38, -49.88, -55.69, -50.75, -9.2, -37.7, -49.7, 9.45, 1.67, 80.9, 0.3, 2.05, 86.9, 41.0, 111.95121951219514, 38.9, 2.63, -59.31, 33.87, 1.4, Apr 23 BMO
VMC, Vulcan Materials Company, 14.64B, 64, Industrial Goods, General Building Materials, A-, B-, B+, F, 17.19, 1.34, 2.97, 2.53, 33.57, 12.5, 17.8, 25.5, 11.4, 5.9, 20.6, 17.6, 17.18, 9.0, 14.0, -20.36, -24.82, -26.25, -25.48, -9.98, 4.4, -13.3, -21.7, 1.2, -2.58, 93.1, 0.1, 3.3, 140.7, 107.1, 31.37254901960784, 49.0, 1.39, -29.63, 63.67, 2.6, Feb 18 BMO
VNO, Vornado Realty Trust, 5.88B, 63, Financial, REIT - Diversified, B, B+, B+, F, 36.64, 0.11, 3.06, 1.03, 66.12, 0, 0, 52.3, 57.5, 17.2, 706.9, 28.72, 17.33, -15.2, 92.8, -43.96, -52.12, -48.55, -52.84, -53.11, -19.6, -41.8, -48.0, 8.42, 1.71, 89.0, 0.6, 0.12, 62.9, 33.6, 87.20238095238095, 30.8, 3.2, -54.34, 13.46, 0, Feb 18 AMC
